sku,attribute_set_code,store_view_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
B83-52,Default,cr,simple,"Categoria Defecto/Mujer/Bolsos/Día a día,Categoria Defecto/Mujer/Bolsos,Categoria Defecto/Mujer",CR,EUCALIPTO PEQUEÑO DORADO,,"13,5"" x 13"" x 3"" agarraderas 20,5"" , tira larga 38""",805,1,Taxable Goods,"Catalog, Search",69000,,,,B83-52,EUCALIPTO PEQUEÑO DORADO,"Bolso, cuero, casual, diario","Bolso de cuero metálico sin forrar. Sin cierre, con bolsillo interno para el celular. Correa removible.",B83-52_eucaliptopequenodorado_producto.jpg,B83-52_eucaliptopequenodorado_producto,B83-52_eucaliptopequenodorado_producto.jpg,B83-52_eucaliptopequenodorado_producto,B83-52_eucaliptopequenodorado_producto.jpg,B83-52_eucaliptopequenodorado_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,B83-52_eucaliptopequenodorado_modelo.jpg,B83-52_eucaliptopequenodorado_modelo,,,,,,,,,,,
B83-52,Default,us,simple,"Default Category/Women/Bags/Day to Day,Default Category/Women/Bags,Default Category/Women",US,EUCALIPTO SMALL GOLD,,"13,5"" x 13"" x 3"" Handles 20,5"" , Strap 38""",805,1,Taxable Goods,"Catalog, Search",233.9,,,,B83-52,EUCALIPTO SMALL DORADO,"Bag, leather, casual, daily use","Unlined metallic leather crossbody bag. No zipper closure, one inside cellphone pocket. Removable cross body strap.",B83-52_eucaliptopequenodorado_producto.jpg,B83-52_eucaliptopequenodorado_producto,B83-52_eucaliptopequenodorado_producto.jpg,B83-52_eucaliptopequenodorado_producto,B83-52_eucaliptopequenodorado_producto.jpg,B83-52_eucaliptopequenodorado_producto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B83-52_eucaliptopequenodorado_modelo.jpg,B83-52_eucaliptopequenodorado_modelo,,,,,,,,,,,
B35-06,Default,cr,simple,"Categoria Defecto/Mujer/Bolsos/Día a día,Categoria Defecto/Mujer/Bolsos,Categoria Defecto/Mujer",CR,HORTENSIA CACAO,,"11"" x 16"" x 3"" agarraderas 18"" , tira larga 30"" - 53"" ",1145,1,Taxable Goods,"Catalog, Search",89000,,,,B35-06,HORTENSIA CACAO,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper, un bolsillo externo, un bolsillo interno con zipper y un bolsillo interno para el celular. Correa ajustable, se puede usar como bolso de mano o como bolsos de cruzar.",B35-06_hortensiacacao_producto.jpg,B35-06_hortensiacacao_producto,B35-06_hortensiacacao_producto.jpg,B35-06_hortensiacacao_producto,B35-06_hortensiacacao_producto.jpg,B35-06_hortensiacacao_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,B35-06_hortensiacacao_modelo.jpg,B35-06_hortensiacacao_modelo,,,,,,,,,,,
B35-06,Default,us,simple,"Default Category/Women/Bags/Day to Day,Default Category/Women/Bags,Default Category/Women",US,HORTENSIA BROWN,,"11"" x 16"" x 3"" Handles 18"" , Strap 30"" - 53"" ",1145,1,Taxable Goods,"Catalog, Search",301.69,,,,B35-06,HORTENSIA BROWN,"Bag, leather, casual, daily use","Leather handbag, fabric lined inside. Zipper closure, one outside zipper pocket, one inside zipper pocket and one inside pocket for the cellphone. Adjustable strap, can be worn as a handbag or cross body bag.",B35-06_hortensiacacao_producto.jpg,B35-06_hortensiacacao_producto,B35-06_hortensiacacao_producto.jpg,B35-06_hortensiacacao_producto,B35-06_hortensiacacao_producto.jpg,B35-06_hortensiacacao_producto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B35-06_hortensiacacao_modelo.jpg,B35-06_hortensiacacao_modelo,,,,,,,,,,,
B35-01,Default,cr,simple,"Categoria Defecto/Mujer/Bolsos/Día a día,Categoria Defecto/Mujer/Bolsos,Categoria Defecto/Mujer",CR,HORTENSIA MIEL,,"11"" x 16"" x 3"" agarraderas 18"" , tira larga 30"" - 53"" ",1145,1,Taxable Goods,"Catalog, Search",89000,,,,B35-01,HORTENSIA MIEL,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper, un bolsillo externo, un bolsillo interno con zipper y un bolsillo interno para el celular. Correa ajustable, se puede usar como bolso de mano o como bolsos de cruzar.",B35-01_hortensiamiel_producto.jpg,B35-01_hortensiamiel_producto,B35-01_hortensiamiel_producto.jpg,B35-01_hortensiamiel_producto,B35-01_hortensiamiel_producto.jpg,B35-01_hortensiamiel_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,B35-01_hortensiamiel_modelo.jpg,B35-01_hortensiamiel_modelo,,,,,,,,,,,
B35-01,Default,us,simple,"Default Category/Women/Bags/Day to Day,Default Category/Women/Bags,Default Category/Women",US,HOSTENSIA HONEY,,"11"" x 16"" x 3"" Handles 18"" , Strap 30"" - 53"" ",1145,1,Taxable Goods,"Catalog, Search",301.69,,,,B35-01,HORTENSIA HONEY,"Bag, leather, casual, daily use","Leather handbag, fabric lined inside. Zipper closure, one outside zipper pocket, one inside zipper pocket and one inside pocket for the cellphone. Adjustable strap, can be worn as a handbag or cross body bag.",B35-01_hortensiamiel_producto.jpg,B35-01_hortensiamiel_producto,B35-01_hortensiamiel_producto.jpg,B35-01_hortensiamiel_producto,B35-01_hortensiamiel_producto.jpg,B35-01_hortensiamiel_producto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B35-01_hortensiamiel_modelo.jpg,B35-01_hortensiamiel_modelo,,,,,,,,,,,
B35-03,Default,cr,simple,"Categoria Defecto/Mujer/Bolsos/Día a día,Categoria Defecto/Mujer/Bolsos,Categoria Defecto/Mujer",CR,HORTENSIA NEGRO,,"11"" x 16"" x 3"" agarraderas 18"" , tira larga 30"" - 53"" ",1145,1,Taxable Goods,"Catalog, Search",89000,,,,B35-03,HORTENSIA NEGRO,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper, un bolsillo externo, un bolsillo interno con zipper y un bolsillo interno para el celular. Correa ajustable, se puede usar como bolso de mano o como bolsos de cruzar.",B35-03_hortensianegro_producto.jpg,B35-03_hortensianegro_producto,B35-03_hortensianegro_producto.jpg,B35-03_hortensianegro_producto,B35-03_hortensianegro_producto.jpg,B35-03_hortensianegro_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,B35-03_hortensianegro_modelo.jpg,B35-03_hortensianegro_modelo,,,,,,,,,,,
B35-03,Default,us,simple,"Default Category/Women/Bags/Day to Day,Default Category/Women/Bags,Default Category/Women",US,HORTENSIA BLACK,,"11"" x 16"" x 3"" Handles 18"" , Strap 30"" - 53"" ",1145,1,Taxable Goods,"Catalog, Search",301.69,,,,B35-03,HORTENSIA BLACK,"Bag, leather, casual, daily use","Leather handbag, fabric lined inside. Zipper closure, one outside zipper pocket, one inside zipper pocket and one inside pocket for the cellphone. Adjustable strap, can be worn as a handbag or cross body bag.",B35-03_hortensianegro_producto.jpg,B35-03_hortensianegro_producto,B35-03_hortensianegro_producto.jpg,B35-03_hortensianegro_producto,B35-03_hortensianegro_producto.jpg,B35-03_hortensianegro_producto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B35-03_hortensianegro_modelo.jpg,B35-03_hortensianegro_modelo,,,,,,,,,,,
B03-01,Default,cr,simple,"Categoria Defecto/Mujer/Bolsos/Día a día,Categoria Defecto/Mujer/Bolsos,Categoria Defecto/Mujer",CR,SANDIA MIEL,,"12"" x 15"" x 3,5"" tira 31"" - 50""",1000,1,Taxable Goods,"Catalog, Search",85000,,,,B03-01,SANDIA MIEL,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper, un bolsillo interno con zipper y un bolsillo interno para el celular. Correa ajustable, se puede usar como bolso de cruzar o como bolso de mano.",B03-01_sandiamiel_producto.png,B03-01_sandiamiel_producto,B03-01_sandiamiel_producto.png,B03-01_sandiamiel_producto,B03-01_sandiamiel_producto.png,B03-01_sandiamiel_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,B03-01_sandiamiel_modelo.jpg,B03-01_sandiamiel_modelo,,,,,,,,,,,
B03-01,Default,us,simple,"Default Category/Women/Bags/Day to Day,Default Category/Women/Bags,Default Category/Women",US,SANDIA HONEY,,"12"" x 15"" x 3,5"" Strap 31"" - 50""",1000,1,Taxable Goods,"Catalog, Search",288.14,,,,B03-01,SANDIA HONEY,"Bag, leather, casual, daily use","Leather shoulder bag, fabric lined inside. Zipper closure, one inside zipper pocket and one inside pocket for the cellphone. Adjustable shoulder strap, can be worn as a cross body bag or handbag.",B03-01_sandiamiel_producto.png,B03-01_sandiamiel_producto,B03-01_sandiamiel_producto.png,B03-01_sandiamiel_producto,B03-01_sandiamiel_producto.png,B03-01_sandiamiel_producto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B03-01_sandiamiel_modelo.jpg,B03-01_sandiamiel_modelo,,,,,,,,,,,
B03-57,Default,cr,simple,"Categoria Defecto/Mujer/Bolsos/Día a día,Categoria Defecto/Mujer/Bolsos,Categoria Defecto/Mujer",CR,SANDIA NEGRO LAGARTO,,"12"" x 15"" x 3,5"" tira 31"" - 50""",1000,1,Taxable Goods,"Catalog, Search",85000,,,,B03-57,SANDIA NEGRO LAGARTO,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper, un bolsillo interno con zipper y un bolsillo interno para el celular. Correa ajustable, se puede usar como bolso de cruzar o como bolso de mano.",B03-57_sandianegro_producto.jpg,B03-57_sandianegro_producto,B03-57_sandianegro_producto.jpg,B03-57_sandianegro_producto,B03-57_sandianegro_producto.jpg,B03-57_sandianegro_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,B03-57_sandianegro_modelo.jpg,B03-57_sandianegro_modelo,,,,,,,,,,,
B03-57,Default,us,simple,"Default Category/Women/Bags/Day to Day,Default Category/Women/Bags,Default Category/Women",US,SANDIA ALLIGATOR BLACK,,"12"" x 15"" x 3,5"" Strap 31"" - 50""",1000,1,Taxable Goods,"Catalog, Search",288.14,,,,B03-57,SANDIA ALLIGATOR BLACK,"Bag, leather, casual, daily use","Leather shoulder bag, fabric lined inside. Zipper closure, one inside zipper pocket and one inside pocket for the cellphone. Adjustable shoulder strap, can be worn as a cross body bag or handbag.",B03-57_sandianegro_producto.jpg,B03-57_sandianegro_producto,B03-57_sandianegro_producto.jpg,B03-57_sandianegro_producto,B03-57_sandianegro_producto.jpg,B03-57_sandianegro_producto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B03-57_sandianegro_modelo.jpg,B03-57_sandianegro_modelo,,,,,,,,,,,
B05-01,Default,cr,simple,"Categoria Defecto/Mujer/Bolsos/Día a día,Categoria Defecto/Mujer/Bolsos,Categoria Defecto/Mujer",CR,GLO MIEL,,"11"" x 13"" x 6"" agarraderas 25""",945,1,Taxable Goods,"Catalog, Search",87000,,,,B05-01,GLO MIEL,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper, dos bolsillos externos con zipper, un bolsillo interno con zipper y un bolsillo interno para el celular. Incluye accesorio variado.",B05-01_glomiel_producto1.jpg,B05-01_glomiel_producto1,B05-01_glomiel_producto1.jpg,B05-01_glomiel_producto1,B05-01_glomiel_producto1.jpg,B05-01_glomiel_producto1,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,"B05-01_glomiel_producto2.jpg,B05-01_glomiel_modelo.jpg","B05-01_glomiel_producto2,B05-01_glomiel_modelo",,,,,,,,,,,
B05-01,Default,us,simple,"Default Category/Women/Bags/Day to Day,Default Category/Women/Bags,Default Category/Women",US,GLO HONEY,,"11"" x 13"" x 6"" handles25""",945,1,Taxable Goods,"Catalog, Search",294.92,,,,B05-01,GLO HONEY,"Bag, leather, casual, daily use","
Leather handbag, fabric lined inside. Zipper closure, two outside zipper pockets, one inside zipper pocket and one inside pocket for the cellphone. Includes an assorted accessory.",B05-01_glomiel_producto1.jpg,B05-01_glomiel_producto1,B05-01_glomiel_producto1.jpg,B05-01_glomiel_producto1,B05-01_glomiel_producto1.jpg,B05-01_glomiel_producto1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B05-01_glomiel_producto2.jpg,B05-01_glomiel_modelo.jpg","B05-01_glomiel_producto2,B05-01_glomiel_modelo",,,,,,,,,,,
B05-15,Default,cr,simple,"Categoria Defecto/Mujer/Bolsos/Día a día,Categoria Defecto/Mujer/Bolsos,Categoria Defecto/Mujer",CR,GLO VAINILLA,,"11"" x 13"" x 6"" agarraderas 25""",945,1,Taxable Goods,"Catalog, Search",87000,,,,B05-15,GLO VAINILLA,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper, dos bolsillos externos con zipper, un bolsillo interno con zipper y un bolsillo interno para el celular. Incluye accesorio variado.",B05-15_glovainilla_producto1.jpg,B05-15_glovainilla_producto1,B05-15_glovainilla_producto1.jpg,B05-15_glovainilla_producto1,B05-15_glovainilla_producto1.jpg,B05-15_glovainilla_producto1,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,"B05-15_glovainilla_producto2.jpg,B05-15_glovainilla_modelo.jpg","B05-15_glovainilla_producto2,B05-15_glovainilla_modelo",,,,,,,,,,,
B05-15,Default,us,simple,"Default Category/Women/Bags/Day to Day,Default Category/Women/Bags,Default Category/Women",US,GLO VAINILLA,,"11"" x 13"" x 6"" handles25""",945,1,Taxable Goods,"Catalog, Search",294.92,,,,B05-15,GLO VAINILLA,"Bag, leather, casual, daily use","
Leather handbag, fabric lined inside. Zipper closure, two outside zipper pockets, one inside zipper pocket and one inside pocket for the cellphone. Includes an assorted accessory.",B05-15_glovainilla_producto1.jpg,B05-15_glovainilla_producto1,B05-15_glovainilla_producto1.jpg,B05-15_glovainilla_producto1,B05-15_glovainilla_producto1.jpg,B05-15_glovainilla_producto1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B05-15_glovainilla_producto2.jpg,B05-15_glovainilla_modelo.jpg","B05-15_glovainilla_producto2,B05-15_glovainilla_modelo",,,,,,,,,,,
B05-07,Default,cr,simple,"Categoria Defecto/Mujer/Bolsos/Día a día,Categoria Defecto/Mujer/Bolsos,Categoria Defecto/Mujer",CR,GLO MANZANA,,"11"" x 13"" x 6"" agarraderas 25""",945,1,Taxable Goods,"Catalog, Search",87000,,,,B05-07,GLO MANZANA,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper, dos bolsillos externos con zipper, un bolsillo interno con zipper y un bolsillo interno para el celular. Incluye accesorio variado.",B05-07_glomanzana_producto1.jpg,B05-07_glomanzana_producto1,B05-07_glomanzana_producto1.jpg,B05-07_glomanzana_producto1,B05-07_glomanzana_producto1.jpg,B05-07_glomanzana_producto1,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,"B05-07_glomanzana_producto2.jpg,B05-07_glomanzana_modelo.jpg","B05-07_glomanzana_producto2,B05-07_glomanzana_modelo",,,,,,,,,,,
B05-07,Default,us,simple,"Default Category/Women/Bags/Day to Day,Default Category/Women/Bags,Default Category/Women",US,GLO RED APPLE,,"11"" x 13"" x 6"" handles25""",945,1,Taxable Goods,"Catalog, Search",294.92,,,,B05-07,GLO RED APPLE,"Bag, leather, casual, daily use","
Leather handbag, fabric lined inside. Zipper closure, two outside zipper pockets, one inside zipper pocket and one inside pocket for the cellphone. Includes an assorted accessory.",B05-07_glomanzana_producto1.jpg,B05-07_glomanzana_producto1,B05-07_glomanzana_producto1.jpg,B05-07_glomanzana_producto1,B05-07_glomanzana_producto1.jpg,B05-07_glomanzana_producto1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B05-07_glomanzana_producto2.jpg,B05-07_glomanzana_modelo.jpg","B05-07_glomanzana_producto2,B05-07_glomanzana_modelo",,,,,,,,,,,
B01-02,Default,cr,simple,"Categoria Defecto/Mujer/Bolsos/Día a día,Categoria Defecto/Mujer/Bolsos,Categoria Defecto/Mujer",CR,NUBOK CACAO,,"16"" x 13,5"" agarraderas 22""",1090,1,Taxable Goods,"Catalog, Search",85000,,,,B01-02,NUBOK CACAO,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper, un bolsillo externo, un bolsillo interno con zipper y un bolsillo interno para el celular. Incluye accesorio variado.",B01-02_nubokcacao_producto.jpg,B01-02_nubokcacao_producto,B01-02_nubokcacao_producto.jpg,B01-02_nubokcacao_producto,B01-02_nubokcacao_producto.jpg,B01-02_nubokcacao_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,
B01-02,Default,us,simple,"Default Category/Women/Bags/Day to Day,Default Category/Women/Bags,Default Category/Women",US,NUBOK BROWN,,"16"" x 13,5"" Handles 22""",1090,1,Taxable Goods,"Catalog, Search",288.14,,,,B01-02,NUBOOK BROWN,"Bag, leather, casual, daily use","
Leather shoulder bag, fabric lined inside. Zipper closure, one outside zipper pocket, one inside zipper pocket and one inside pocket for the cellphone. Includes an assorted accessory .",B01-02_nubokcacao_producto.jpg,B01-02_nubokcacao_producto,B01-02_nubokcacao_producto.jpg,B01-02_nubokcacao_producto,B01-02_nubokcacao_producto.jpg,B01-02_nubokcacao_producto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B01-01,Default,cr,simple,"Categoria Defecto/Mujer/Bolsos/Día a día,Categoria Defecto/Mujer/Bolsos,Categoria Defecto/Mujer",CR,NUBOK MIEL,,"16"" x 13,5"" agarraderas 22""",1090,1,Taxable Goods,"Catalog, Search",85000,,,,B01-01,NUBOK MIEL,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper, un bolsillo externo, un bolsillo interno con zipper y un bolsillo interno para el celular. Incluye accesorio variado.",B01-01_nubokmiel_producto.jpg,B01-01_nubokmiel_producto,B01-01_nubokmiel_producto.jpg,B01-01_nubokmiel_producto,B01-01_nubokmiel_producto.jpg,B01-01_nubokmiel_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,
B01-01,Default,us,simple,"Default Category/Women/Bags/Day to Day,Default Category/Women/Bags,Default Category/Women",US,NUBOK HONEY,,"16"" x 13,5"" Handles 22""",1090,1,Taxable Goods,"Catalog, Search",288.14,,,,B01-01,NUBOK HONEY,"Bag, leather, casual, daily use","
Leather shoulder bag, fabric lined inside. Zipper closure, one outside zipper pocket, one inside zipper pocket and one inside pocket for the cellphone. Includes an assorted accessory .",B01-01_nubokmiel_producto.jpg,B01-01_nubokmiel_producto,B01-01_nubokmiel_producto.jpg,B01-01_nubokmiel_producto,B01-01_nubokmiel_producto.jpg,B01-01_nubokmiel_producto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B01-03,Default,cr,simple,"Categoria Defecto/Mujer/Bolsos/Día a día,Categoria Defecto/Mujer/Bolsos,Categoria Defecto/Mujer",CR,NUBOK NEGRO,,"16"" x 13,5"" agarraderas 22""",1055,1,Taxable Goods,"Catalog, Search",85000,,,,B01-03,NUBOK NEGRO,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper, un bolsillo externo, un bolsillo interno con zipper y un bolsillo interno para el celular. Incluye accesorio variado.",B01-03_nuboknegro_producto.png,B01-03_nuboknegro_producto,B01-03_nuboknegro_producto.png,B01-03_nuboknegro_producto,B01-03_nuboknegro_producto.png,B01-03_nuboknegro_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,B01-03_nuboknegro_modelo.jpg,B01-03_nuboknegro_modelo,,,,,,,,,,,
B01-03,Default,us,simple,"Default Category/Women/Bags/Day to Day,Default Category/Women/Bags,Default Category/Women",US,NUBOK BLACK,,"16"" x 13,5"" Handles 22""",1055,1,Taxable Goods,"Catalog, Search",288.14,,,,B01-03,NUBOK BLACK,"Bag, leather, casual, daily use","
Leather shoulder bag, fabric lined inside. Zipper closure, one outside zipper pocket, one inside zipper pocket and one inside pocket for the cellphone. Includes an assorted accessory .",B01-03_nuboknegro_producto.png,B01-03_nuboknegro_producto,B01-03_nuboknegro_producto.png,B01-03_nuboknegro_producto,B01-03_nuboknegro_producto.png,B01-03_nuboknegro_producto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B01-03_nuboknegro_modelo.jpg,B01-03_nuboknegro_modelo,,,,,,,,,,,
B01-30,Default,cr,simple,"Categoria Defecto/Mujer/Bolsos/Día a día,Categoria Defecto/Mujer/Bolsos,Categoria Defecto/Mujer",CR,NUBOK NOPPI SABAN,,"16"" x 13,5"" agarraderas 22""",1020,1,Taxable Goods,"Catalog, Search",85000,,,,B01-30,NUBOK NOPPI SABAN,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper, un bolsillo externo, un bolsillo interno con zipper y un bolsillo interno para el celular. Incluye accesorio variado.",B01-30_nuboknoppi_producto.jpg,B01-30_nuboknoppi_producto,B01-30_nuboknoppi_producto.jpg,B01-30_nuboknoppi_producto,B01-30_nuboknoppi_producto.jpg,B01-30_nuboknoppi_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,B01-30_nuboknoppi_modelo.jpg,B01-30_nuboknoppi_modelo,,,,,,,,,,,
B01-30,Default,us,simple,"Default Category/Women/Bags/Day to Day,Default Category/Women/Bags,Default Category/Women",US,NUBOK NOPPI SABAN,,"16"" x 13,5"" Handles 22""",1020,1,Taxable Goods,"Catalog, Search",288.14,,,,B01-30,NUBOK NOPPI SABAN,"Bag, leather, casual, daily use","
Leather shoulder bag, fabric lined inside. Zipper closure, one outside zipper pocket, one inside zipper pocket and one inside pocket for the cellphone. Includes an assorted accessory .",B01-30_nuboknoppi_producto.jpg,B01-30_nuboknoppi_producto,B01-30_nuboknoppi_producto.jpg,B01-30_nuboknoppi_producto,B01-30_nuboknoppi_producto.jpg,B01-30_nuboknoppi_producto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B01-30_nuboknoppi_modelo.jpg,B01-30_nuboknoppi_modelo,,,,,,,,,,,
B01-20,Default,cr,simple,"Categoria Defecto/Mujer/Bolsos/Día a día,Categoria Defecto/Mujer/Bolsos,Categoria Defecto/Mujer",CR,NUBOK ROJO,,"16"" x 13,5"" agarraderas 22""",1090,1,Taxable Goods,"Catalog, Search",85000,,,,B01-20,NUBOK ROJO,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper, un bolsillo externo, un bolsillo interno con zipper y un bolsillo interno para el celular. Incluye accesorio variado.",B01-20_nubokrojo_producto.jpg,B01-20_nubokrojo_producto,B01-20_nubokrojo_producto.jpg,B01-20_nubokrojo_producto,B01-20_nubokrojo_producto.jpg,B01-20_nubokrojo_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,B01-20_nubokrojo_modelo.jpg,B01-20_nubokrojo_modelo,,,,,,,,,,,
